StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage," "," _1"," _2"," _3"," _4"," _5"," _6"," _7"," _8"," _9"," _10"," _11"," _12"," _13"," _14"," _15"," _16"," _17"," _18"," _19"," _20"," "," "," "," "," "," _1"," _2"," _3"," "," _1"," _2"," "
2022-11-30 22:34:04,2022-11-30 22:40:17,IP Address,*******,100,373,True,2022-11-30 22:40:17,R_3k6vooHJnFibP83,*******,*******,*******,*******,*******,*******,anonymous,EN,"Squid, Boink, boink, Unkatunk to, Unkatunk Through, Risdining, Eschervator, Pool, ",I use this term,I use this term,I use this term,"I am familiar with this term, but do not use it","I am familiar with this term, but do not use it",I use this term,I use this term,I use this term,I use this term,I use this term,I use this term,I use this term,I use this term,I use this term,I use this term,I use this term,I am not familiar with this term,I am not familiar with this term,I use this term,I am not familiar with this term,Sophomore,1-2 years,No,1,2,2,3,1,Nina S,6,3,"Nick C, Marc S, Jacob B, Chloe S, Lily D, Banafsheh H", 8
2022-12-02 09:10:15,2022-12-02 09:17:48,IP Address,*******,100,452,True,2022-12-02 09:17:48,R_DeI3WS6rtLAWEeJ,*******,*******,*******,*******,*******,*******,anonymous,EN,"Lost coffee, tsub, tsub cult, spivo, rocky, the shops, rmasd, mt dance, m&m, virgins, monks, tammy, tvr, dance studio, gm, the alexs,","I am familiar with this term, but do not use it",I am not familiar with this term,I am not familiar with this term,I am not familiar with this term,I am not familiar with this term,"I am familiar with this term, but do not use it",I use this term,I use this term,I use this term,"I am familiar with this term, but do not use it",I use this term,I am not familiar with this term,I use this term,I use this term,I use this term,I use this term,I am not familiar with this term,"I am familiar with this term, but do not use it",I use this term,I am not familiar with this term,Junior,0-1 years,Yes,2,2,4,4,2,Julianna L,2,10,"Justin X, Melanie G", 16
2022-12-02 18:59:10,2022-12-02 19:05:57,IP Address,*******,100,407,True,2022-12-02 19:05:58,R_Pwg3YTpNLhW42Zj,*******,*******,*******,*******,*******,*******,anonymous,EN,"Kommittee
Pool
TSub
RMASD
SPV
NK4
HMPRLA
BBBBQ
Masquerave
VD Ball
SquidServ
Marc Juice
2nd/3rd Lost
RPC (unless I'm switching the initials)",I use this term,I use this term,"I am familiar with this term, but do not use it",I am not familiar with this term,I am not familiar with this term,I use this term,I use this term,I use this term,I use this term,I use this term,I use this term,I am not familiar with this term,I am not familiar with this term,I use this term,I use this term,I use this term,I am not familiar with this term,I use this term,I use this term,I am not familiar with this term,Sophomore,0-1 years,Yes,2,4,4,6,2,Ori B,1,5,"Aidan H, Rebekah C, Minna C, Nick C", 12
2022-12-06 13:31:52,2022-12-06 13:38:53,IP Address,*******,100,421,True,2022-12-06 13:38:54,R_31b0yCLCuxfOCtE,*******,*******,*******,*******,*******,*******,anonymous,EN,"Kommitee, Cowcliffes, Rocky Horror","I am familiar with this term, but do not use it","I am familiar with this term, but do not use it","I am familiar with this term, but do not use it","I am familiar with this term, but do not use it",I am not familiar with this term,"I am familiar with this term, but do not use it","I am familiar with this term, but do not use it",I use this term,I use this term,I use this term,"I am familiar with this term, but do not use it",I am not familiar with this term,I am not familiar with this term,"I am familiar with this term, but do not use it","I am familiar with this term, but do not use it","I am familiar with this term, but do not use it",I am not familiar with this term,I am not familiar with this term,"I am familiar with this term, but do not use it","I am familiar with this term, but do not use it",Freshman,1-2 years,Yes,2,2,5,5,2,Ashanti B,3,5,"Trinity W, Tasos S", 3
2022-12-06 13:37:23,2022-12-06 13:44:11,IP Address,*******,100,407,True,2022-12-06 13:44:11,R_1hGSxxp5nPMyg1D,*******,*******,*******,*******,*******,*******,anonymous,EN,None,I use this term,I use this term,I use this term,I am not familiar with this term,I am not familiar with this term,"I am familiar with this term, but do not use it","I am familiar with this term, but do not use it",I use this term,I use this term,I use this term,I use this term,"I am familiar with this term, but do not use it",I use this term,"I am familiar with this term, but do not use it","I am familiar with this term, but do not use it",I use this term,I am not familiar with this term,I am not familiar with this term,"I am familiar with this term, but do not use it",I am not familiar with this term,Sophomore,0-1 years,Not sure,1,4,5,5,4,Noam W,7,7,"Ivan R, Ella G, Nick C, Marc S, Jacob B, Brant G, Charlotte C", 0
2022-12-06 14:35:05,2022-12-06 14:39:21,IP Address,*******,100,256,True,2022-12-06 14:39:21,R_2rxeF2ALQV4L3FW,*******,*******,*******,*******,*******,*******,anonymous,EN,"Risleyite
RisLord
RisOC
RisLexicon
Pool
T-Sub
Kommittee
RMASD
TVR
Cowcliffes
CLR
RisDining
InvisaRis
ForeverRis
Unka-Tunk
RPC
Little Pig Boy",I use this term,I use this term,I use this term,I use this term,"I am familiar with this term, but do not use it",I use this term,I use this term,I use this term,I use this term,I use this term,I use this term,"I am familiar with this term, but do not use it",I use this term,I use this term,I use this term,I use this term,"I am familiar with this term, but do not use it",I use this term,I use this term,I am not familiar with this term,Sophomore,1-2 years,No,2,5,5,6,5,Marc S,5,10,"Nick C, Nina S, Jacob B, Noam W, Willow M", 17
2022-12-06 15:45:24,2022-12-06 16:00:00,IP Address,*******,100,875,True,2022-12-06 16:00:00,R_2e3bB7g621Qp0un,*******,*******,*******,*******,*******,*******,anonymous,EN,"ris-slay, CLR, confessing love room, TVR, Cowcliffes, RisDining, RisLibrary, pool, ris purity test, auntie pru, cult, risoc, rislord, virgins, monks, squids, squidos",I use this term,I use this term,I use this term,I am not familiar with this term,"I am familiar with this term, but do not use it",I use this term,I use this term,I use this term,I use this term,I use this term,I use this term,I am not familiar with this term,I use this term,I use this term,I use this term,I use this term,I am not familiar with this term,"I am familiar with this term, but do not use it",I use this term,"I am familiar with this term, but do not use it",Junior,1-2 years,Yes,3,3,4,6,5,Andreas P,4,15,"Nick C, Melanie G, Jacob B, Tasos S", 17
2022-12-06 17:13:23,2022-12-06 17:18:21,IP Address,*******,100,298,True,2022-12-06 17:18:22,R_3JCPp2YwavPsJfX,*******,*******,*******,*******,*******,*******,anonymous,EN,"Squiddos, squidserve, risperlative, pool, Kommittee, cowcliffes, CLR, Somebody Told Me, Wiizard, Chair, kommottoman, RisLord, RisOC, the Great Hall, masquerave",I use this term,I use this term,I use this term,"I am familiar with this term, but do not use it","I am familiar with this term, but do not use it","I am familiar with this term, but do not use it","I am familiar with this term, but do not use it",I use this term,I use this term,I use this term,I use this term,"I am familiar with this term, but do not use it",I use this term,I use this term,I use this term,I use this term,"I am familiar with this term, but do not use it",I use this term,I use this term,"I am familiar with this term, but do not use it",Sophomore,1-2 years,Yes,4,3,6,6,6,Daniel K,2,3,"Lily M, Tiernan T", 15
2022-12-06 19:10:41,2022-12-06 19:14:48,IP Address,*******,100,247,True,2022-12-06 19:14:49,R_bBgowPcnH4t0tah,*******,*******,*******,*******,*******,*******,anonymous,EN,"Kommittee, rispurity, pool, risdining, tower, lost",I use this term,I use this term,I use this term,I use this term,I use this term,I use this term,I use this term,I use this term,I use this term,I use this term,I use this term,I use this term,I use this term,I use this term,I use this term,I use this term,I use this term,I use this term,I use this term,"I am familiar with this term, but do not use it",Sophomore,1-2 years,Yes,6+,3,6,6,6,Aidan H,5,1,"Jesse M, Rebekah C, Thomas M, Melanie G", 6
2022-12-07 08:54:33,2022-12-07 09:01:00,IP Address,*******,100,386,True,2022-12-07 09:01:00,R_puPRc34CNI8h92F,*******,*******,*******,*******,*******,*******,anonymous,EN,"Unkatunk to, unkatunk through, “pool”, rocky pool, airport, risdining ","I am familiar with this term, but do not use it",I use this term,"I am familiar with this term, but do not use it",I am not familiar with this term,"I am familiar with this term, but do not use it","I am familiar with this term, but do not use it","I am familiar with this term, but do not use it",I use this term,I use this term,I use this term,I use this term,"I am familiar with this term, but do not use it",I use this term,"I am familiar with this term, but do not use it","I am familiar with this term, but do not use it",I use this term,"I am familiar with this term, but do not use it",I am not familiar with this term,"I am familiar with this term, but do not use it",I am not familiar with this term,Freshman,0-1 years,Yes,2,4,6,6,4,Tasos S,9,3,"Ro Y, Andi L, Rita K, Jesse M, Lain N, Catherine T, Anna V, Bella B, Sadie H, Daria K", 6
2022-12-07 13:02:42,2022-12-07 14:12:17,IP Address,*******,100,4174,True,2022-12-07 14:12:17,R_1exZ9M2zinNuXji,*******,*******,*******,*******,*******,*******,anonymous,EN,"Rislibrarian
Rislord
Risdining
T-sub?
Rispoint
Cupping",I use this term,I use this term,I use this term,"I am familiar with this term, but do not use it","I am familiar with this term, but do not use it",I use this term,I use this term,I use this term,I use this term,I use this term,I use this term,I am not familiar with this term,I use this term,I use this term,I use this term,I use this term,I am not familiar with this term,I am not familiar with this term,I use this term,"I am familiar with this term, but do not use it",Freshman,0-1 years,Yes,3,5,5,5,2,Ro Y,11,2,"Anna V, Catherine T, Tasos S", 6
2022-12-07 14:31:34,2022-12-07 14:35:59,IP Address,*******,100,265,True,2022-12-07 14:35:59,R_Pv0zJY2n47Zqff3,*******,*******,*******,*******,*******,*******,anonymous,EN,"dingle
kommittee
pool
",I use this term,I use this term,"I am familiar with this term, but do not use it",I am not familiar with this term,I am not familiar with this term,"I am familiar with this term, but do not use it","I am familiar with this term, but do not use it",I use this term,I use this term,I am not familiar with this term,I use this term,I am not familiar with this term,"I am familiar with this term, but do not use it","I am familiar with this term, but do not use it","I am familiar with this term, but do not use it",I use this term,I am not familiar with this term,I am not familiar with this term,I use this term,I am not familiar with this term,Freshman,0-1 years,Yes,2,3,6,6,4,Daria K,10,3,"Liliana N, Jesse M, Rita K", 3
2022-12-07 14:43:50,2022-12-07 14:47:25,IP Address,*******,100,215,True,2022-12-07 14:47:26,R_6nkDB7td14IpGQ9,*******,*******,*******,*******,*******,*******,anonymous,EN,None,I use this term,"I am familiar with this term, but do not use it","I am familiar with this term, but do not use it",I am not familiar with this term,I am not familiar with this term,"I am familiar with this term, but do not use it","I am familiar with this term, but do not use it",I am not familiar with this term,I am not familiar with this term,I am not familiar with this term,I am not familiar with this term,I am not familiar with this term,I am not familiar with this term,I am not familiar with this term,I am not familiar with this term,"I am familiar with this term, but do not use it","I am familiar with this term, but do not use it","I am familiar with this term, but do not use it",I am not familiar with this term,I am not familiar with this term,Freshman,0-1 years,Not sure,0,4,2,2,0,Jacob F,1,1,"Krish N", 0
2022-12-07 14:55:39,2022-12-07 15:00:10,IP Address,*******,100,270,True,2022-12-07 15:00:10,R_3oBBxxPVh6Mtlbl,*******,*******,*******,*******,*******,*******,anonymous,EN,"Rislunch, RisDinner, Pool, kommittee, virgins, monks, lost, half floors, stir fry",I use this term,I use this term,"I am familiar with this term, but do not use it","I am familiar with this term, but do not use it","I am familiar with this term, but do not use it",I use this term,I use this term,I use this term,I use this term,I use this term,I use this term,I am not familiar with this term,"I am familiar with this term, but do not use it",I use this term,"I am familiar with this term, but do not use it",I use this term,"I am familiar with this term, but do not use it","I am familiar with this term, but do not use it",I use this term,I use this term,Junior,0-1 years,Yes,2,2,4,5,2,Isabel W,1,4,"Marc S", 9
2022-12-07 15:18:04,2022-12-07 15:24:30,IP Address,*******,100,386,True,2022-12-07 15:24:31,R_2UWpC3hUbwIOjaf,*******,*******,*******,*******,*******,*******,anonymous,EN,"InvisiRis
TVR (if that counts)
Kommitee",I use this term,I use this term,I use this term,I use this term,I am not familiar with this term,I use this term,I use this term,I use this term,"I am familiar with this term, but do not use it",I use this term,I use this term,I am not familiar with this term,I am not familiar with this term,I use this term,I use this term,I use this term,"I am familiar with this term, but do not use it","I am familiar with this term, but do not use it",I use this term,"I am familiar with this term, but do not use it",Sophomore,1-2 years,Yes,1,2,4,4,3,"Katlyn M",8,10,"Aidan H, Aidan M, Vera K, Liam A, Whitman O, Nick C", 3
2022-12-07 16:52:44,2022-12-07 16:57:03,IP Address,*******,100,258,True,2022-12-07 16:57:03,R_3GwHr1Vlxf6yxRJ,*******,*******,*******,*******,*******,*******,anonymous,EN,"Risperlatives, risoc, kommittee, el presidente, tsub, The Alexes, rebel alliance, RMASD, squiddo, murasaki, prudence (the ghost)",I use this term,I use this term,"I am familiar with this term, but do not use it","I am familiar with this term, but do not use it","I am familiar with this term, but do not use it",I use this term,I use this term,I use this term,I use this term,I use this term,I use this term,I am not familiar with this term,I use this term,I use this term,I use this term,I use this term,"I am familiar with this term, but do not use it",I am not familiar with this term,I use this term,I am not familiar with this term,Sophomore,1-2 years,Not sure,1,4,4,3,2,Lily D,2,0,"Banafsheh H, Nina S", 11
2022-12-07 21:16:49,2022-12-07 21:19:57,IP Address,*******,100,187,True,2022-12-07 21:19:57,R_1fkrwzZatejvCvU,*******,*******,*******,*******,*******,*******,anonymous,EN,None,I use this term,I use this term,I am not familiar with this term,I am not familiar with this term,"I am familiar with this term, but do not use it","I am familiar with this term, but do not use it","I am familiar with this term, but do not use it","I am familiar with this term, but do not use it",I use this term,I am not familiar with this term,I am not familiar with this term,I am not familiar with this term,I use this term,"I am familiar with this term, but do not use it",I use this term,"I am familiar with this term, but do not use it",I am not familiar with this term,I am not familiar with this term,"I am familiar with this term, but do not use it",I am not familiar with this term,Freshman,0-1 years,Yes,0,5,4,3,3,Ivan R,3,0,"Timofei B, Noam W, Ella G", 0
2022-12-08 08:19:21,2022-12-08 08:31:34,IP Address,*******,100,732,True,2022-12-08 08:31:34,R_sZjGyxpPGuFRF2V,*******,*******,*******,*******,*******,*******,anonymous,EN,"squiddos, Masquerave, the Rocky shorts, the sub-basement, the Rocky dildo, the shops, Rispurity, RMASD, T-sub, Kommittee, Rispoints",I use this term,I use this term,"I am familiar with this term, but do not use it",I am not familiar with this term,"I am familiar with this term, but do not use it",I use this term,I use this term,I use this term,I use this term,I use this term,I use this term,I am not familiar with this term,I use this term,I use this term,I use this term,I use this term,I am not familiar with this term,"I am familiar with this term, but do not use it","I am familiar with this term, but do not use it",I am not familiar with this term,Freshman,0-1 years,Yes,2,3,6,5,4,Lain N,2,4,"Ori B, Catherine T", 11
2022-12-09 10:32:45,2022-12-09 10:39:27,IP Address,*******,100,401,True,2022-12-09 10:39:27,R_basPepKSe3lUBC9,*******,*******,*******,*******,*******,*******,anonymous,EN,None,"I am familiar with this term, but do not use it","I am familiar with this term, but do not use it","I am familiar with this term, but do not use it",I am not familiar with this term,"I am familiar with this term, but do not use it","I am familiar with this term, but do not use it","I am familiar with this term, but do not use it",I use this term,I use this term,I use this term,I use this term,I am not familiar with this term,I am not familiar with this term,I use this term,I use this term,I use this term,I am not familiar with this term,I am not familiar with this term,I am not familiar with this term,I am not familiar with this term,Freshman,0-1 years,Not sure,1,3,2,4,3,"Brant G",6,10,"Charlotte C, Timofei B, Chloe S, Ella G", 0
2022-12-09 10:43:08,2022-12-09 11:25:58,IP Address,*******,100,2569,True,2022-12-09 11:25:58,R_11bzNTyPKDTjc0Q,*******,*******,*******,*******,*******,*******,anonymous,EN,None,"I am familiar with this term, but do not use it","I am familiar with this term, but do not use it","I am familiar with this term, but do not use it",I am not familiar with this term,"I am familiar with this term, but do not use it","I am familiar with this term, but do not use it","I am familiar with this term, but do not use it",I use this term,I use this term,"I am familiar with this term, but do not use it",I use this term,I am not familiar with this term,I am not familiar with this term,I use this term,I use this term,I use this term,"I am familiar with this term, but do not use it","I am familiar with this term, but do not use it","I am familiar with this term, but do not use it","I am familiar with this term, but do not use it",Freshman,0-1 years,Not sure,2,5,4,3,3,Charlotte C,1,8,"Brant G", 0
2022-12-09 17:09:31,2022-12-09 17:15:27,IP Address,*******,100,356,True,2022-12-09 17:15:28,R_1rHqDkAeKWjcOFz,*******,*******,*******,*******,*******,*******,anonymous,EN,"Squids (referring to people and not the animal), RisPoints, Kommittee, Prudence",I use this term,I use this term,"I am familiar with this term, but do not use it","I am familiar with this term, but do not use it","I am familiar with this term, but do not use it",I use this term,I use this term,I use this term,I use this term,I use this term,I use this term,I am not familiar with this term,I use this term,I use this term,I use this term,I use this term,I am not familiar with this term,I am not familiar with this term,I use this term,I am not familiar with this term,Freshman,0-1 years,Yes,1,3,5,4,4,Sadie H,11,3,"Daria K, Anna V, Rita K, Gavin D, Jesse M, Bella B, Andi L, Forrest H, Catherine T, Ro Y, Tasos S", 4
2022-12-09 17:01:03,2022-12-09 17:51:20,IP Address,*******,100,3016,True,2022-12-09 17:51:20,R_3s6ojwr8E6iGO00,*******,*******,*******,*******,*******,*******,anonymous,EN,"Risperlative, Tsub, Kommittee, RMASD, Kommittee Chair (aka El Presidente for Life), Rispoints, Kommottoman, Purple Squid Butter, Prudence (Prudence Risley), Murasaki, TVR, CLR, Cowcliffes, Rispurity points, RisOCs, RisLords, Lost Coffee, MTDance, Found Coffee, Scare Me!, Eat This! Goth Night (Portcullis Mori), Rocky Closet, Rocky Puppet(s), M&M, MRave, Messiah, BBBQ, Tammany, Risley Muppet, Virgins and Monks, [insert floor number] east, west, main, lost hallways. Risleyites, Sub basement, Rocky Tank, 
",I use this term,I use this term,I use this term,I use this term,I am not familiar with this term,I use this term,I use this term,I use this term,I use this term,I use this term,I use this term,"I am familiar with this term, but do not use it",I use this term,I use this term,I use this term,I use this term,"I am familiar with this term, but do not use it",I use this term,I use this term,I am not familiar with this term,Senior,3-4 years,N/A (Graduating/transferring),4,5,6,6,6,Vera K,5,2,"Rebekah C, Minna C, Amy W, Banafsheh H, Jason S", 38
2022-12-09 12:44:55,2022-12-09 21:23:45,IP Address,*******,100,31130,True,2022-12-09 21:23:46,R_qvUEUuzOfeTTwSR,*******,*******,*******,*******,*******,*******,anonymous,EN,"Risleyites 
Squiddos
Rispoints 
T sub 
Kommittee ",I use this term,I use this term,"I am familiar with this term, but do not use it",I am not familiar with this term,I am not familiar with this term,"I am familiar with this term, but do not use it","I am familiar with this term, but do not use it",I am not familiar with this term,I am not familiar with this term,I am not familiar with this term,I use this term,I use this term,I am not familiar with this term,I use this term,"I am familiar with this term, but do not use it",I use this term,I am not familiar with this term,I am not familiar with this term,I use this term,I am not familiar with this term,Freshman,0-1 years,Yes,1,3,6,4,6,Elias H,3,4,"Polo D, Stephen Z, Jacob F", 5
2022-12-10 09:02:42,2022-12-10 09:05:06,IP Address,*******,100,143,True,2022-12-10 09:05:06,R_3HFwEOaHgdQNXZa,*******,*******,*******,*******,*******,*******,anonymous,EN,"Risleyite, RisDining, T-Sub, RMAST, uhh yea",I use this term,I use this term,"I am familiar with this term, but do not use it",I use this term,"I am familiar with this term, but do not use it",I use this term,I use this term,I use this term,I use this term,I use this term,I use this term,I am not familiar with this term,"I am familiar with this term, but do not use it",I use this term,"I am familiar with this term, but do not use it",I use this term,I am not familiar with this term,"I am familiar with this term, but do not use it",I use this term,"I am familiar with this term, but do not use it",Sophomore,1-2 years,Yes,1,0,5,4,3,Tiernan T,3,5,"Lily M, Daniel K, Willow M", 4
